2018-12-13 12:44:32,978 - The function generate_sift costs 28.511871 seconds
2018-12-13 12:45:05,563 - The function compute_k_means costs 31.337864 seconds
2018-12-13 12:45:09,844 - The function compute_svm costs 4.273391 seconds
2018-12-13 12:45:09,846 - The function train costs 65.379894 seconds
2018-12-13 12:45:09,846 - Start test model
2018-12-13 12:59:52,503 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/48.jpg, predict:bedroom fact:bedroom
2018-12-13 12:59:52,519 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2981.jpg, predict:Office fact:bedroom
2018-12-13 12:59:52,537 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2599.jpg, predict:bedroom fact:bedroom
2018-12-13 12:59:52,577 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/248.jpg, predict:store fact:bedroom
2018-12-13 12:59:52,598 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/107.jpg, predict:Office fact:bedroom
2018-12-13 12:59:52,627 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/13.jpg, predict:livingroom fact:bedroom
2018-12-13 12:59:52,653 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2624.jpg, predict:bedroom fact:bedroom
2018-12-13 12:59:52,677 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/243.jpg, predict:bedroom fact:bedroom
2018-12-13 12:59:52,692 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2625.jpg, predict:Coast fact:bedroom
2018-12-13 12:59:52,724 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2805.jpg, predict:livingroom fact:bedroom
2018-12-13 12:59:52,747 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/331.jpg, predict:bedroom fact:bedroom
2018-12-13 12:59:52,773 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/326.jpg, predict:store fact:bedroom
2018-12-13 12:59:52,793 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/124.jpg, predict:bedroom fact:bedroom
2018-12-13 12:59:52,817 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/194.jpg, predict:bedroom fact:bedroom
2018-12-13 12:59:52,843 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2860.jpg, predict:bedroom fact:bedroom
2018-12-13 12:59:52,863 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2686.jpg, predict:bedroom fact:bedroom
2018-12-13 12:59:52,883 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2.jpg, predict:kitchen fact:bedroom
2018-12-13 12:59:52,904 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2904.jpg, predict:Office fact:bedroom
2018-12-13 12:59:52,904 - category:bedroom correct_ratio:55.00000000000001%
2018-12-13 12:59:52,928 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2513.jpg, predict:Office fact:Office
2018-12-13 12:59:52,953 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/1036.jpg, predict:Office fact:Office
2018-12-13 12:59:52,978 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2339.jpg, predict:Office fact:Office
2018-12-13 12:59:52,997 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2918.jpg, predict:Highway fact:Office
2018-12-13 12:59:53,021 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/1451.jpg, predict:kitchen fact:Office
2018-12-13 12:59:53,040 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2210.jpg, predict:Office fact:Office
2018-12-13 12:59:53,080 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/678.jpg, predict:store fact:Office
2018-12-13 12:59:53,097 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2554.jpg, predict:livingroom fact:Office
2018-12-13 12:59:53,116 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2583.jpg, predict:kitchen fact:Office
2018-12-13 12:59:53,135 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2970.jpg, predict:kitchen fact:Office
2018-12-13 12:59:53,162 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2347.jpg, predict:kitchen fact:Office
2018-12-13 12:59:53,178 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/1248.jpg, predict:bedroom fact:Office
2018-12-13 12:59:53,193 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2595.jpg, predict:Coast fact:Office
2018-12-13 12:59:53,218 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/859.jpg, predict:industrial fact:Office
2018-12-13 12:59:53,238 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/829.jpg, predict:Office fact:Office
2018-12-13 12:59:53,254 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/637.jpg, predict:Office fact:Office
2018-12-13 12:59:53,277 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/813.jpg, predict:Office fact:Office
2018-12-13 12:59:53,300 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2252.jpg, predict:Office fact:Office
2018-12-13 12:59:53,320 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/768.jpg, predict:livingroom fact:Office
2018-12-13 12:59:53,337 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/796.jpg, predict:bedroom fact:Office
2018-12-13 12:59:53,337 - category:Office correct_ratio:40.0%
2018-12-13 12:59:53,356 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2466.jpg, predict:Highway fact:Highway
2018-12-13 12:59:53,374 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1195.jpg, predict:Highway fact:Highway
2018-12-13 12:59:53,387 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2931.jpg, predict:Highway fact:Highway
2018-12-13 12:59:53,402 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1251.jpg, predict:bedroom fact:Highway
2018-12-13 12:59:53,417 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1252.jpg, predict:Highway fact:Highway
2018-12-13 12:59:53,441 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2944.jpg, predict:Coast fact:Highway
2018-12-13 12:59:53,461 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1271.jpg, predict:industrial fact:Highway
2018-12-13 12:59:53,477 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2553.jpg, predict:OpenCountry fact:Highway
2018-12-13 12:59:53,492 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1304.jpg, predict:Highway fact:Highway
2018-12-13 12:59:53,509 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1476.jpg, predict:bedroom fact:Highway
2018-12-13 12:59:53,528 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2972.jpg, predict:bedroom fact:Highway
2018-12-13 12:59:53,542 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1206.jpg, predict:Coast fact:Highway
2018-12-13 12:59:53,561 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1561.jpg, predict:Highway fact:Highway
2018-12-13 12:59:53,576 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1563.jpg, predict:Highway fact:Highway
2018-12-13 12:59:53,591 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2902.jpg, predict:Coast fact:Highway
2018-12-13 12:59:53,609 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2641.jpg, predict:Mountain fact:Highway
2018-12-13 12:59:53,624 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2457.jpg, predict:Highway fact:Highway
2018-12-13 12:59:53,638 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1363.jpg, predict:Highway fact:Highway
2018-12-13 12:59:53,653 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2905.jpg, predict:Highway fact:Highway
2018-12-13 12:59:53,669 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2643.jpg, predict:Highway fact:Highway
2018-12-13 12:59:53,669 - category:Highway correct_ratio:55.00000000000001%
2018-12-13 12:59:53,685 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2698.jpg, predict:Coast fact:Coast
2018-12-13 12:59:53,699 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2689.jpg, predict:OpenCountry fact:Coast
2018-12-13 12:59:53,715 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2598.jpg, predict:OpenCountry fact:Coast
2018-12-13 12:59:53,731 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/261.jpg, predict:Coast fact:Coast
2018-12-13 12:59:53,743 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/517.jpg, predict:Coast fact:Coast
2018-12-13 12:59:53,759 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2628.jpg, predict:Mountain fact:Coast
2018-12-13 12:59:53,774 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/267.jpg, predict:Coast fact:Coast
2018-12-13 12:59:53,789 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/240.jpg, predict:OpenCountry fact:Coast
2018-12-13 12:59:53,804 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/268.jpg, predict:Coast fact:Coast
2018-12-13 12:59:53,816 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/320.jpg, predict:Coast fact:Coast
2018-12-13 12:59:53,838 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/250.jpg, predict:OpenCountry fact:Coast
2018-12-13 12:59:53,850 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/279.jpg, predict:Coast fact:Coast
2018-12-13 12:59:53,865 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/251.jpg, predict:OpenCountry fact:Coast
2018-12-13 12:59:53,880 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2623.jpg, predict:Highway fact:Coast
2018-12-13 12:59:53,900 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2621.jpg, predict:OpenCountry fact:Coast
2018-12-13 12:59:53,916 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2740.jpg, predict:Highway fact:Coast
2018-12-13 12:59:53,939 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2682.jpg, predict:Coast fact:Coast
2018-12-13 12:59:53,958 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2683.jpg, predict:Coast fact:Coast
2018-12-13 12:59:53,975 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/225.jpg, predict:Coast fact:Coast
2018-12-13 12:59:53,990 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2694.jpg, predict:Coast fact:Coast
2018-12-13 12:59:53,990 - category:Coast correct_ratio:55.00000000000001%
2018-12-13 12:59:54,016 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/2074.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:59:54,043 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/2935.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:59:54,074 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1152.jpg, predict:store fact:Insidecity
2018-12-13 12:59:54,101 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1190.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:59:54,120 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1143.jpg, predict:livingroom fact:Insidecity
2018-12-13 12:59:54,138 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/2072.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:59:54,163 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1963.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:59:54,185 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1141.jpg, predict:TallBuilding fact:Insidecity
2018-12-13 12:59:54,210 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1087.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:59:54,236 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1468.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:59:54,259 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1861.jpg, predict:Highway fact:Insidecity
2018-12-13 12:59:54,284 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1268.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:59:54,314 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1853.jpg, predict:Street fact:Insidecity
2018-12-13 12:59:54,344 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1979.jpg, predict:industrial fact:Insidecity
2018-12-13 12:59:54,371 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/2041.jpg, predict:Street fact:Insidecity
2018-12-13 12:59:54,398 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1944.jpg, predict:Street fact:Insidecity
2018-12-13 12:59:54,426 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1238.jpg, predict:TallBuilding fact:Insidecity
2018-12-13 12:59:54,453 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1360.jpg, predict:TallBuilding fact:Insidecity
2018-12-13 12:59:54,482 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1994.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:59:54,514 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/2051.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:59:54,514 - category:Insidecity correct_ratio:50.0%
2018-12-13 12:59:54,542 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2909.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:54,571 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2921.jpg, predict:Insidecity fact:TallBuilding
2018-12-13 12:59:54,594 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/161.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:54,617 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2885.jpg, predict:Insidecity fact:TallBuilding
2018-12-13 12:59:54,644 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2957.jpg, predict:Street fact:TallBuilding
2018-12-13 12:59:54,665 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2982.jpg, predict:Office fact:TallBuilding
2018-12-13 12:59:54,693 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/106.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:54,713 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/256.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:54,739 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2965.jpg, predict:Insidecity fact:TallBuilding
2018-12-13 12:59:54,766 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/118.jpg, predict:Street fact:TallBuilding
2018-12-13 12:59:54,792 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/235.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:54,819 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/208.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:54,862 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/94.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:54,880 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/181.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:54,900 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2730.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:54,920 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2916.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:54,953 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/93.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:54,978 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2907.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:55,022 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/226.jpg, predict:Street fact:TallBuilding
2018-12-13 12:59:55,054 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2911.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:59:55,054 - category:TallBuilding correct_ratio:65.0%
2018-12-13 12:59:55,095 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2114.jpg, predict:store fact:industrial
2018-12-13 12:59:55,115 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/969.jpg, predict:Mountain fact:industrial
2018-12-13 12:59:55,133 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2310.jpg, predict:industrial fact:industrial
2018-12-13 12:59:55,156 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/944.jpg, predict:industrial fact:industrial
2018-12-13 12:59:55,180 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2402.jpg, predict:Street fact:industrial
2018-12-13 12:59:55,201 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/1111.jpg, predict:OpenCountry fact:industrial
2018-12-13 12:59:55,223 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2183.jpg, predict:Street fact:industrial
2018-12-13 12:59:55,247 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2140.jpg, predict:industrial fact:industrial
2018-12-13 12:59:55,270 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2421.jpg, predict:Mountain fact:industrial
2018-12-13 12:59:55,293 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/56.jpg, predict:TallBuilding fact:industrial
2018-12-13 12:59:55,318 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2450.jpg, predict:industrial fact:industrial
2018-12-13 12:59:55,335 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/82.jpg, predict:Highway fact:industrial
2018-12-13 12:59:55,350 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2240.jpg, predict:OpenCountry fact:industrial
2018-12-13 12:59:55,372 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/50.jpg, predict:industrial fact:industrial
2018-12-13 12:59:55,400 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/964.jpg, predict:industrial fact:industrial
2018-12-13 12:59:55,422 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2085.jpg, predict:livingroom fact:industrial
2018-12-13 12:59:55,448 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/51.jpg, predict:industrial fact:industrial
2018-12-13 12:59:55,470 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2118.jpg, predict:kitchen fact:industrial
2018-12-13 12:59:55,496 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/84.jpg, predict:Street fact:industrial
2018-12-13 12:59:55,525 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/972.jpg, predict:industrial fact:industrial
2018-12-13 12:59:55,526 - category:industrial correct_ratio:40.0%
2018-12-13 12:59:55,548 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2274.jpg, predict:kitchen fact:Street
2018-12-13 12:59:55,571 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/174.jpg, predict:TallBuilding fact:Street
2018-12-13 12:59:55,603 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2476.jpg, predict:Street fact:Street
2018-12-13 12:59:55,630 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2313.jpg, predict:TallBuilding fact:Street
2018-12-13 12:59:55,655 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2348.jpg, predict:Street fact:Street
2018-12-13 12:59:55,684 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2983.jpg, predict:industrial fact:Street
2018-12-13 12:59:55,710 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/249.jpg, predict:industrial fact:Street
2018-12-13 12:59:55,735 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/11.jpg, predict:Street fact:Street
2018-12-13 12:59:55,758 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2952.jpg, predict:TallBuilding fact:Street
2018-12-13 12:59:55,783 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/21.jpg, predict:Street fact:Street
2018-12-13 12:59:55,808 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/255.jpg, predict:Street fact:Street
2018-12-13 12:59:55,833 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2430.jpg, predict:Insidecity fact:Street
2018-12-13 12:59:55,856 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2971.jpg, predict:Street fact:Street
2018-12-13 12:59:55,879 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2437.jpg, predict:kitchen fact:Street
2018-12-13 12:59:55,899 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/290.jpg, predict:industrial fact:Street
2018-12-13 12:59:55,918 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/221.jpg, predict:Mountain fact:Street
2018-12-13 12:59:55,959 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/183.jpg, predict:Street fact:Street
2018-12-13 12:59:55,984 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/154.jpg, predict:Insidecity fact:Street
2018-12-13 12:59:56,005 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2906.jpg, predict:Highway fact:Street
2018-12-13 12:59:56,030 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/190.jpg, predict:Street fact:Street
2018-12-13 12:59:56,030 - category:Street correct_ratio:40.0%
2018-12-13 12:59:56,052 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2882.jpg, predict:bedroom fact:livingroom
2018-12-13 12:59:56,073 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2699.jpg, predict:livingroom fact:livingroom
2018-12-13 12:59:56,101 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/1838.jpg, predict:Insidecity fact:livingroom
2018-12-13 12:59:56,123 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/1802.jpg, predict:kitchen fact:livingroom
